original_isbn,img,price,url,provider
440416795,https://lzd-img-global.slatic.net/g/p/3c3ae819ede9177857880c777584d3ae.png_200x200q80.png_.webp,3.00,https:////www.lazada.sg/products/clearance-usborne-first-sticker-book-1-early-children-educational-activity-children-books-birthday-present-christmas-gift-i727458365.html,Lazada
440421705,https://lzd-img-global.slatic.net/g/p/476631a0995558f08a70b347a029cade.jpg_200x200q80.jpg_.webp,8.73,https:////www.lazada.sg/products/hoot-i2391164759.html,Lazada
440995779,https://lzd-img-global.slatic.net/g/p/67f18a19a0dc96aa4033e20bae140df4.jpg_200x200q80.jpg_.webp,15.86,https:////www.lazada.sg/products/the-witch-of-blackbird-pond-by-elizabeth-george-speare-us-edition-paperback-i2239263117.html,Lazada
441005764,https://lzd-img-global.slatic.net/g/p/bf28658609e3018feb6807fc59900e24.jpg_200x200q80.jpg_.webp,20.07,https:////www.lazada.sg/products/mossflower-a-tale-from-redwall-by-brian-jacques-us-edition-paperback-i2903277390.html,Lazada
441007317,https://lzd-img-global.slatic.net/g/p/ee83d9a670c00b42fd763db332dfd335.jpg_200x200q80.jpg_.webp,36.02,https:////www.lazada.sg/products/the-left-hand-of-darkness-dark-left-hand-classic-science-fiction-hugo-award-nebula-award-i1231716103.html,Lazada
441013406,https://lzd-img-global.slatic.net/g/p/23d7b6b1cceebc625ecb741c950f428f.jpg_200x200q80.jpg_.webp,23.03,https:////www.lazada.sg/products/academs-fury-by-jim-butcher-us-edition-paperback-i2230277807.html,Lazada
441014739,https://lzd-img-global.slatic.net/g/p/a0f1f3e81f3d612ab394f890e00680c2.jpg_200x200q80.jpg_.webp,24.79,https:////www.lazada.sg/products/shepherd-of-the-black-sheep-by-blood-bound-books-us-edition-paperback-i2229134034.html,Lazada
441014895,https://lzd-img-global.slatic.net/g/p/f487459b588ba0e6293c8b80788c3f13.png_200x200q80.png_.webp,11.65,https:////www.lazada.sg/products/bdswe-woven-rattan-pet-ball-rabbit-toys-chinchilla-bunny-straw-cat-teeth-books-training-biting-bdfbs-accessories-i3011685562.html,Lazada
441015662,https://lzd-img-global.slatic.net/g/p/b0091564e2fa3e6d71e4078829160e34.jpg_200x200q80.jpg_.webp,21.83,https:////www.lazada.sg/products/iron-kissed-mercy-thompson-book-3-by-patricia-briggs-uk-edition-paperback-i2231216412.html,Lazada
441016154,https://lzd-img-global.slatic.net/g/p/bb9a37d9d64eedcbecfef437f7637cdb.jpg_200x200q80.jpg_.webp,19.63,https:////www.lazada.sg/products/cry-wolf-alpha-and-omega-book-1-by-patricia-briggs-uk-edition-paperback-i2231313006.html,Lazada
441016383,https://lzd-img-global.slatic.net/g/p/b394c209949157ff44582d5a22241e41.jpg_200x200q80.jpg_.webp,22.25,https:////www.lazada.sg/products/princeps-fury-the-codex-alera-book-five-by-jim-butcher-uk-edition-paperback-i2231129935.html,Lazada
441104029,https://lzd-img-global.slatic.net/g/p/39400caed57db6c44553e1ab98165e7d.jpg_200x200q80.jpg_.webp,21.00,https:////www.lazada.sg/products/children-of-dune-book-3-by-frank-herbert-english-language-i2871892510.html,Lazada
441172695,https://lzd-img-global.slatic.net/g/p/f0819f419fc60b135a5a2bc949414f5b.jpg_200x200q80.jpg_.webp,17.00,https:////www.lazada.sg/products/milu-dune-messiah-frank-herbert-original-english-books-i3019518754.html,Lazada
441328008,https://lzd-img-global.slatic.net/g/p/d79972970fcfbff681f20012c125da92.jpg_200x200q80.jpg_.webp,27.74,https:////www.lazada.sg/products/milu-heretics-of-dune-frank-herbert-original-english-books-i3019590329.html,Lazada
446359408,https://lzd-img-global.slatic.net/g/p/9f575cd4256d57a462329e1058211ff2.jpg_200x200q80.jpg_.webp,32.02,https:////www.lazada.sg/products/the-young-brahms-by-sybil-deucher-us-edition-paperback-i2227304887.html,Lazada
446364495,https://lzd-img-global.slatic.net/g/p/b4fb1eb2da94234568d9676159f782ec.jpg_200x200q80.jpg_.webp,7.12,https:////www.lazada.sg/products/the-bridges-of-madison-county-i1455224360.html,Lazada
446402397,https://lzd-img-global.slatic.net/g/p/0c52dd823154dce3d588e5f3314a6d01.jpg_200x200q80.jpg_.webp,63.00,https:////www.lazada.sg/products/the-20th-century-children-s-book-treasury-44-stories-i2263760488.html,Lazada
446572993,https://lzd-img-global.slatic.net/g/p/800a88ac823f73b56cda2034db11eb9d.jpg_200x200q80.jpg_.webp,32.49,https:////www.lazada.sg/products/the-innocent-a-suspense-thriller-by-harlan-coben-uk-edition-paperback-i2239532122.html,Lazada
446579807,https://lzd-img-global.slatic.net/g/p/1f90cf3103584ba7f77935e07856c62f.png_200x200q80.png_.webp,23.41,https:////www.lazada.sg/products/kit-ver-seventeen-best-album-17-is-right-here-i3040572163.html,Lazada
446580503,https://lzd-img-global.slatic.net/g/p/203aaa23da1eb8b3c5181c51df464005.jpg_200x200q80.jpg_.webp,42.16,https:////www.lazada.sg/products/captain-america-the-ultimate-guide-new-edition-hardback-9780241514214-i2083456776.html,Lazada
446585025,https://lzd-img-global.slatic.net/g/p/5abc152127376949ede3956f05bc3abe.jpg_200x200q80.jpg_.webp,12.21,https:////www.lazada.sg/products/seriouslyim-kidding-by-ellen-degeneres-us-edition-paperback-i2022969551.html,Lazada
446605484,https://lzd-img-global.slatic.net/g/p/ab4c4e5dc4a8ef6551131ea4f3bc46d8.jpg_200x200q80.jpg_.webp,24.59,https:////www.lazada.sg/products/roses-are-red-violets-are-stealing-loose-change-from-my-pockets-while-i-sle-by-david-s-atkinson-us-edition-paperback-i2239803964.html,Lazada
446608815,https://lzd-img-global.slatic.net/g/p/3c1a089f6814103a53b4003053892220.jpg_200x200q80.jpg_.webp,57.05,https:////www.lazada.sg/products/pop-goes-the-weasel-by-james-patterson-us-edition-hardcover-i2238921173.html,Lazada
446611212,https://lzd-img-global.slatic.net/g/p/d4574b2b7fbad016cdcb17fbc3ad2e3c.jpg_200x200q80.jpg_.webp,52.23,https:////www.lazada.sg/products/violets-are-blue-by-james-patterson-us-edition-hardcover-i2238898296.html,Lazada
446612545,https://lzd-img-global.slatic.net/g/p/6ca33a4783e69c80bf4a5f4eef04fbb1.jpg_200x200q80.jpg_.webp,36.06,https:////www.lazada.sg/products/the-house-on-the-beach-by-joan-fallon-uk-edition-paperback-i2240038513.html,Lazada
446613347,https://lzd-img-global.slatic.net/g/p/ce8688f0f78032c7ad5d35bb68017911.jpg_200x200q80.jpg_.webp,8.91,https:////www.lazada.sg/products/marvel-spiderman-search-find-colouring-book-for-kids-to-find-250-amazing-things-i2886134629.html,Lazada
446614831,https://lzd-img-global.slatic.net/g/p/8b980fb61db62a829b3e1a8968c396e3.jpg_200x200q80.jpg_.webp,56.12,https:////www.lazada.sg/products/3rd-degree-by-james-patterson-us-edition-hardcover-i2238851661.html,Lazada
446615625,https://lzd-img-global.slatic.net/g/p/f5680cd44d8ffa4fd8dec35ec5f95c86.jpg_200x200q80.jpg_.webp,10.90,https:////www.lazada.sg/products/primary-1-to-6-intensive-mathematics-drillsprimary-mathematics-assessment-book-i1613274359.html,Lazada
446671002,https://lzd-img-global.slatic.net/g/p/23e11b71be9ba609b819660e15f8265d.jpg_200x200q80.jpg_.webp,23.37,https:////www.lazada.sg/products/the-celestine-prophecy-an-experiential-guide-by-carol-adrienne-uk-edition-paperback-i2230903811.html,Lazada
446676438,https://lzd-img-global.slatic.net/g/p/cb01464018135350b6bca78358bc20c4.jpg_200x200q80.jpg_.webp,23.38,https:////www.lazada.sg/products/when-the-wind-blows-by-raymond-briggs-uk-edition-paperback-i2231516154.html,Lazada
446690457,https://lzd-img-global.slatic.net/g/p/865a9af72faffbd7a678a6704b4fcd67.jpg_200x200q80.jpg_.webp,28.00,https:////www.lazada.sg/products/seventeen-3rd-album-an-ode-the-poet-ver-i2153326147.html,Lazada
446696633,https://lzd-img-global.slatic.net/g/p/68f5b8a0087a53f764f2c6b04d1aa233.jpg_200x200q80.jpg_.webp,52.06,https:////www.lazada.sg/products/2nd-chance-by-james-patterson-us-edition-hardcover-i2238800998.html,Lazada
446698466,https://lzd-img-global.slatic.net/g/p/84dcb14cfcbe2f7d5893b8d9667d1591.jpg_200x200q80.jpg_.webp,39.57,https:////www.lazada.sg/products/big-band-drumming-at-first-sight-by-steve-fidyk-us-edition-paperback-i2225972385.html,Lazada
446698873,https://lzd-img-global.slatic.net/g/p/6dadecb694cacebe2820d908b909cdb0.jpg_200x200q80.jpg_.webp,91.00,https:////www.lazada.sg/products/asahi-as40c-assorted-colors-acoustic-guitar-40-inch-designed-in-japan-i280537858.html,Lazada
448405202,https://lzd-img-global.slatic.net/g/p/63699049d93e8edffe98a1c4774c0d0d.jpg_200x200q80.jpg_.webp,8.98,https:////www.lazada.sg/products/the-easy-to-read-little-engine-that-could-by-watty-piper-us-edition-paperback-i2172214046.html,Lazada
449213447,https://lzd-img-global.slatic.net/g/p/ee0887355a72a0cb5b1bf4c5463d43f0.jpg_200x200q80.jpg_.webp,27.63,https:////www.lazada.sg/products/the-chosen-one-by-carol-lynch-williams-us-edition-paperback-i2238663467.html,Lazada
449911659,https://lzd-img-global.slatic.net/g/p/46f0ec41743fe043cbbf2c993263bfdf.jpg_200x200q80.jpg_.webp,16.08,https:////www.lazada.sg/products/run-rabbit-run-by-barbara-mitchelhill-uk-edition-paperback-i2231355838.html,Lazada
449912558,https://lzd-img-global.slatic.net/g/p/9e6cc75b0fc0b04eee2a0f077eab6457.jpg_200x200q80.jpg_.webp,26.38,https:////www.lazada.sg/products/stars-and-planets-understanding-the-universe-by-giles-sparrow-uk-edition-paperback-i2226032224.html,Lazada
450542882,https://lzd-img-global.slatic.net/g/p/cbb22889112b81908999dfee3cbc46d0.jpg_200x200q80.jpg_.webp,23.45,https:////www.lazada.sg/products/four-past-midnight-9781444723595-i2171742633.html,Lazada
451159535,https://lzd-img-global.slatic.net/g/p/2b1d251172fa9a95207fb41ff55181ad.jpg_200x200q80.jpg_.webp,31.74,https:////www.lazada.sg/products/quantum-events-in-a-coma-dreaming-by-george-opacic-us-edition-paperback-i2240587149.html,Lazada
451171357,https://lzd-img-global.slatic.net/g/p/c1ec03a5b1c3a95452c262a3195fb422.jpg_200x200q80.jpg_.webp,34.20,https:////www.lazada.sg/products/the-agony-and-the-ecstasy-a-biographical-novel-of-michelangelo-stone-irving-9780451171351-books-i3033935340.html,Lazada
451191013,https://lzd-img-global.slatic.net/g/p/9efae0f0af70ba1653521a1a40be281e.jpg_200x200q80.jpg_.webp,11.28,https:////www.lazada.sg/products/pocket-book-of-the-international-regulations-for-preventing-collisions-at-sea-a-seamans-g-by-uk-edition-paperback-i2229632272.html,Lazada
451194004,https://lzd-img-global.slatic.net/g/p/edf3aec7acac2b54f7ae3f2f857cec18.jpg_200x200q80.jpg_.webp,22.80,https:////www.lazada.sg/products/ditty-bird-music-book-children-book-baby-book-audio-sound-book-abc-song-baby-shark-wheels-on-the-bus-toddler-kids-tot-ba-i1016290795.html,Lazada
451196716,https://lzd-img-global.slatic.net/g/p/a74eb24ada2af4c4b123684315169bf7.jpg_200x200q80.jpg_.webp,39.00,https:////www.lazada.sg/products/sg-seller-mahogany-rosewood-soprano-21-concert-23-tenor-26-ukulele-i1676747069.html,Lazada
451197968,https://lzd-img-global.slatic.net/g/p/ff23cb284008f53a12190e8ac11b8ecd.jpg_200x200q80.jpg_.webp,22.05,https:////www.lazada.sg/products/man-on-the-run-by-e-paul-braxton-us-edition-paperback-i2240128343.html,Lazada
451200810,https://lzd-img-global.slatic.net/g/p/a40278010a4468efa6e80daebaeb613e.jpg_200x200q80.jpg_.webp,13.40,https:////www.lazada.sg/products/milu-north-and-south-elizabeth-gaskell-original-english-books-i2863619877.html,Lazada
451208641,https://lzd-img-global.slatic.net/g/p/fe09b59f7f3e39ce4d1d8f9660fe1b3b.jpg_200x200q80.jpg_.webp,26.60,https:////www.lazada.sg/products/black-beauty-by-anna-sewell-fiona-hsieh-uk-edition-hardcover-i2107428482.html,Lazada
451218590,https://lzd-img-global.slatic.net/g/p/77e0ecf99a81e5bc4458367fee5c19d7.jpg_200x200q80.jpg_.webp,9.00,https:////www.lazada.sg/products/whos-afraid-of-virginia-woolf-i2164148917.html,Lazada
451219422,https://lzd-img-global.slatic.net/g/p/4c0b2091e3e6a9bcc8be14a780407fb9.jpg_200x200q80.jpg_.webp,60.84,https:////www.lazada.sg/products/milu-gift-audio-warriors-omen-of-the-stars-volumes1-6pcs-childrens-bridge-book-inspirational-i1092800976.html,Lazada
451219945,https://lzd-img-global.slatic.net/g/p/84c1ada7ed3363ffc86415434ae35acc.jpg_200x200q80.jpg_.webp,42.15,https:////www.lazada.sg/products/at-home-in-maine-houses-designed-to-fit-the-land-by-christopher-glass-us-edition-paperback-i2237422963.html,Lazada
451222350,https://lzd-img-global.slatic.net/g/p/1df685615436a2854670afab468318c3.jpg_200x200q80.jpg_.webp,7.80,https:////www.lazada.sg/products/uni-a4-foolscap-paper-80-sheets-80gsm-broad-line-8mm-narrow-line-6mm-bundle-of-2-pack-paper-products-school-needs-i891864782.html,Lazada
451222725,https://lzd-img-global.slatic.net/g/p/edf3aec7acac2b54f7ae3f2f857cec18.jpg_200x200q80.jpg_.webp,22.80,https:////www.lazada.sg/products/ditty-bird-music-book-children-book-baby-book-audio-sound-book-abc-song-baby-shark-wheels-on-the-bus-toddler-kids-tot-ba-i1016290795.html,Lazada
451223292,https://lzd-img-global.slatic.net/g/p/baff078d592215e25b94ad0d7ca70390.jpg_200x200q80.jpg_.webp,24.27,https:////www.lazada.sg/products/the-mist-in-the-woods-by-susan-hight-wilson-us-edition-paperback-i2228712022.html,Lazada
451225856,https://lzd-img-global.slatic.net/g/p/6f23f1b399c321d314ebed6ac013e78e.jpg_200x200q80.jpg_.webp,8.84,https:////www.lazada.sg/products/milu-first-100-wordsboard-book-english-vocabulary-dictionary-for-babys-enlightenment-reading-i835332907.html,Lazada
451229851,https://lzd-img-global.slatic.net/g/p/53244b39afac3203a48387a3d1aede45.jpg_200x200q80.jpg_.webp,7.57,https:////www.lazada.sg/products/marvel-avengers-simply-colouring-book-for-kids-with-super-heroes-iron-man-thor-captain-america-hulk-more-i2939673173.html,Lazada
451233166,https://lzd-img-global.slatic.net/g/p/53244b39afac3203a48387a3d1aede45.jpg_200x200q80.jpg_.webp,7.57,https:////www.lazada.sg/products/marvel-avengers-simply-colouring-book-for-kids-with-super-heroes-iron-man-thor-captain-america-hulk-more-i2939673173.html,Lazada
451235843,https://lzd-img-global.slatic.net/g/p/e4fb3c1875a6019d87ec0a026b496d71.jpg_200x200q80.jpg_.webp,25.49,https:////www.lazada.sg/products/lover-reborn-number-10-in-series-by-j-r-ward-uk-edition-paperback-i2231167722.html,Lazada
451412354,https://lzd-img-global.slatic.net/3rd/q/aHR0cHM6Ly9jZi5zaG9wZWUuc2cvZmlsZS9mMDI0ZTRiNGIzZWFlY2M4YWNiN2E3MGYyYzJhZDFmNg==_200x200q80.png_.webp,7.90,https:////www.lazada.sg/products/tamilcube-kindergarten-tamil-activity-worksheets-k1-book-1-preschool-children-i2108767389.html,Lazada
451450523,https://lzd-img-global.slatic.net/g/p/b247dbc1b77110a3879c838b7fe5d4ea.jpg_200x200q80.jpg_.webp,11.50,https:////www.lazada.sg/products/dont-feed-the-unicorns-children-book-i2903866485.html,Lazada
451458443,https://lzd-img-global.slatic.net/g/p/58ec8a3481e09d3e6b41a1414c79f589.jpg_200x200q80.jpg_.webp,22.04,https:////www.lazada.sg/products/grave-peril-the-dresden-files-book-three-by-jim-butcher-uk-edition-paperback-i2231314017.html,Lazada
451458923,https://lzd-img-global.slatic.net/g/p/5421ac035cf519d2449fdb5dc75554b2.jpg_200x200q80.jpg_.webp,22.42,https:////www.lazada.sg/products/summer-knight-the-dresden-files-book-four-by-jim-butcher-uk-edition-paperback-i2231288131.html,Lazada
451459407,https://lzd-img-global.slatic.net/g/p/7959640d87837f158e37112f1e23430e.jpg_200x200q80.jpg_.webp,22.44,https:////www.lazada.sg/products/death-masks-the-dresden-files-book-five-by-jim-butcher-uk-edition-paperback-i2231182665.html,Lazada
451459873,https://lzd-img-global.slatic.net/g/p/1a21d4c2e6b174e46a724ba271541a31.jpg_200x200q80.jpg_.webp,18.94,https:////www.lazada.sg/products/blood-rites-di-kelly-porter-book-six-by-rachel-lynch-uk-edition-paperback-i2227291757.html,Lazada
451461037,https://lzd-img-global.slatic.net/g/p/ab4c4e5dc4a8ef6551131ea4f3bc46d8.jpg_200x200q80.jpg_.webp,17.48,https:////www.lazada.sg/products/proven-guilty-by-carol-collins-us-edition-paperback-i2240550157.html,Lazada
451461401,https://lzd-img-global.slatic.net/g/p/91bbd0c1bb32633b23d6a432694d174a.jpg_200x200q80.jpg_.webp,8.84,https:////www.lazada.sg/products/milumilu-white-nights-original-english-novel-books-penguin-i2684977998.html,Lazada
451461894,https://lzd-img-global.slatic.net/g/ff/kf/Sb077192ed3be42a4a83442f41b7b51fcf.jpg_200x200q80.jpg_.webp,9.00,https:////www.lazada.sg/products/notepad-journal-book-2023-new-cute-cartoon-loose-spiral-notebook-detachable-notebook-diary-good-looking-student-reward-small-gift-come-on-notebook-children-birthday-favors-i2944522931.html,Lazada
451462564,https://lzd-img-global.slatic.net/g/p/af1339103e3a3484eac426e970597c88.jpg_200x200q80.jpg_.webp,11.90,https:////www.lazada.sg/products/primary-3-challenging-mathematics-primary-assessment-book-i2892276057.html,Lazada
451464397,https://lzd-img-global.slatic.net/g/p/09b48c64ba8151d2aa6979532d2ae52b.jpg_200x200q80.jpg_.webp,25.06,https:////www.lazada.sg/products/skin-game-the-dresden-files-book-fifteen-by-jim-butcher-uk-edition-paperback-i2231207395.html,Lazada
451464400,https://lzd-img-global.slatic.net/g/p/b85e6522c0bbea23f0f6483741de3de2.jpg_200x200q80.jpg_.webp,30.10,https:////www.lazada.sg/products/jason-and-the-cold-winter-day-by-jennifer-zimmerman-us-edition-paperback-i2228686866.html,Lazada
451526759,https://lzd-img-global.slatic.net/g/p/ae0b74eded8044bbeeeca267475deb5f.png_200x200q80.png_.webp,23.79,https:////www.lazada.sg/products/milu-the-fall-of-the-house-of-usher-and-other-writings-original-english-books-i2980810793.html,Lazada
451528352,https://lzd-img-global.slatic.net/g/p/a65a891bafda1c2a61038918bbf40fc4.jpg_200x200q80.jpg_.webp,18.80,https:////www.lazada.sg/products/the-prince-and-the-pauper-world-classic-english-books-i1039724590.html,Lazada
451528522,https://lzd-img-global.slatic.net/g/p/1a8b6147ee150fc14fbe9ebbf5576988.jpg_200x200q80.jpg_.webp,13.72,https:////www.lazada.sg/products/time-machine-invisible-man-english-original-novel-the-time-machine-invisible-man-i1492972130.html,Lazada
451528921,https://lzd-img-global.slatic.net/g/p/8695ee7e962383b8864042c979d27806.jpg_200x200q80.jpg_.webp,19.57,https:////www.lazada.sg/products/cyrano-de-bergerac-by-edmond-rostand-uk-edition-paperback-i2238755049.html,Lazada
451529758,https://lzd-img-global.slatic.net/g/p/b00bdfdda64040d61b433ee8addb7d2d.jpg_200x200q80.jpg_.webp,15.73,https:////www.lazada.sg/products/usborne-english-readers-level-3-the-jungle-book-by-peter-viney-uk-edition-paperback-i2225873389.html,Lazada
451530179,https://lzd-img-global.slatic.net/g/p/5afe36aca5f87405c355c5c765e2d759.jpg_200x200q80.jpg_.webp,14.00,https:////www.lazada.sg/products/original-english-book-of-human-bondage-maughams-masterpiece-life-i2738594002.html,Lazada
452277752,https://lzd-img-global.slatic.net/g/p/c9066c3cd8a6cf5dfe8e791d8d7b7732.jpg_200x200q80.jpg_.webp,30.61,https:////www.lazada.sg/products/the-bachman-books-by-richard-bachman-uk-edition-paperback-i2229404229.html,Lazada
452282829,https://lzd-img-global.slatic.net/g/p/0942a569cf349e3825f9c39f0683d712.jpg_200x200q80.jpg_.webp,34.59,https:////www.lazada.sg/products/milu-we-were-the-mulvaneys-joyce-carol-oates-original-english-books-i2995515505.html,Lazada
452286034,https://lzd-img-global.slatic.net/g/p/31c0fb2c93cb7bb9c8ce4fc6e8ddf92c.jpg_200x200q80.jpg_.webp,8.90,https:////www.lazada.sg/products/english-class-tests-primary-1-6-assessment-book-i1615752845.html,Lazada
486282228,https://lzd-img-global.slatic.net/g/p/f4759c97a1ef09d17c6fbc759bcfd58e.jpg_200x200q80.jpg_.webp,13.91,https:////www.lazada.sg/products/pygmalion-york-notes-for-gcse-by-david-langston-uk-edition-paperback-i2230304223.html,Lazada
486290727,https://lzd-img-global.slatic.net/g/p/36c381aa4a053f5a9e961bd8ab7e077b.jpg_200x200q80.jpg_.webp,24.41,https:////www.lazada.sg/products/the-raven-cycle-3-blue-lily-lily-blue-by-maggie-stiefvater-us-edition-paperback-i2231214653.html,Lazada
486298574,https://lzd-img-global.slatic.net/g/p/dcc64ef5997ff7cff40406b4e064908e.jpg_200x200q80.jpg_.webp,9.99,https:////www.lazada.sg/products/the-yellow-wallpaper-by-charlotte-perkins-gilman-us-edition-paperback-i2239163140.html,Lazada
486424545,https://lzd-img-global.slatic.net/g/p/074c442b7c06a6944d59363799dcb58f.jpg_200x200q80.jpg_.webp,20.00,https:////www.lazada.sg/products/howard-manors-original-english-book-howard-end-fosters-masterpiece-in-english-i2339469207.html,Lazada
486452433,https://lzd-img-global.slatic.net/g/p/6f1f70a5cfba77bbbb2879719aa8ff9e.jpg_200x200q80.jpg_.webp,17.73,https:////www.lazada.sg/products/jude-the-obscure-york-notes-advanced-by-julian-cowley-uk-edition-paperback-i2238573577.html,Lazada
515128635,https://lzd-img-global.slatic.net/g/p/af1339103e3a3484eac426e970597c88.jpg_200x200q80.jpg_.webp,11.90,https:////www.lazada.sg/products/primary-3-challenging-mathematics-primary-assessment-book-i2892276057.html,Lazada
515130974,https://lzd-img-global.slatic.net/g/p/4b480ca83ee3d37ab72c623f62fd5377.jpg_200x200q80.jpg_.webp,12.31,https:////www.lazada.sg/products/ordinary-oliver-and-the-venomous-visitor-book-1-i2213008470.html,Lazada
515133310,https://lzd-img-global.slatic.net/g/p/67199d38611494969f3402e85b8bc7c8.jpg_200x200q80.jpg_.webp,23.29,https:////www.lazada.sg/products/echo-burning-jack-reacher-5-by-lee-child-uk-edition-paperback-i2229693421.html,Lazada
517053616,https://lzd-img-global.slatic.net/g/p/dea0301c1e11e141893a76c91eb48776.jpg_200x200q80.jpg_.webp,18.99,https:////www.lazada.sg/products/wang-yangming-39s-philosophy-books-the-wisdom-of-mind-learning-the-integration-of-knowledge-and-action-the-complete-works-of-i2364958267.html,Lazada
517092913,https://lzd-img-global.slatic.net/g/p/ed972cc577ef23838dea9995a977cc6a.jpg_200x200q80.jpg_.webp,11.67,https:////www.lazada.sg/products/flags-around-the-world-ultimate-sticker-paperback-9780241283769-i2257497196.html,Lazada
525423664,https://lzd-img-global.slatic.net/g/p/56011017c027dbfd75cdf3468ec08e8d.jpg_200x200q80.jpg_.webp,20.01,https:////www.lazada.sg/products/youve-reached-sam-by-dustin-thao-uk-edition-paperback-i2347285698.html,Lazada
525425632,https://lzd-img-global.slatic.net/g/p/9166b4513c7d3ea5a1654da668d8c7d1.jpg_200x200q80.jpg_.webp,21.88,https:////www.lazada.sg/products/isla-and-the-happily-ever-after-by-stephanie-perkins-us-edition-paperback-i2231362570.html,Lazada
525444440,https://lzd-img-global.slatic.net/g/p/3daf47607ee1d17d98e4e693ac494c86.jpg_200x200q80.jpg_.webp,18.20,https:////www.lazada.sg/products/the-house-at-pooh-corner-by-a-a-milne-us-edition-paperback-i2238698426.html,Lazada
525950125,https://lzd-img-global.slatic.net/g/p/c663b8453dd2f2d6b229f22cf004fcfc.jpg_200x200q80.jpg_.webp,13.28,https:////www.lazada.sg/products/the-the-enchanted-wood-book-1-by-enid-blyton-uk-edition-paperback-i2228022439.html,Lazada
525952926,https://lzd-img-global.slatic.net/g/p/fd55a0bdd350c569e5447078c601d356.jpg_200x200q80.jpg_.webp,22.22,https:////www.lazada.sg/products/winter-of-the-world-book-two-of-the-century-trilogy-by-ken-follett-us-edition-paperback-i2239888135.html,Lazada
525953094,https://lzd-img-global.slatic.net/g/p/a30fdbf75c7e76ce501aafb1b31e47b4.jpg_200x200q80.jpg_.webp,27.89,https:////www.lazada.sg/products/milu-edge-of-eternity-original-literary-novel-i2980798967.html,Lazada
545259088,https://lzd-img-global.slatic.net/g/p/039d00f18029cc1893de1ce724635c27.jpg_200x200q80.jpg_.webp,26.28,https:////www.lazada.sg/products/love-you-forever-by-robert-munsch-sheila-mcgraw-us-edition-hardcover-i2903228658.html,Lazada
545424941,https://lzd-img-global.slatic.net/g/p/a7c5bd079e2716e9a61607be159af886.jpg_200x200q80.jpg_.webp,35.99,https:////www.lazada.sg/products/the-dream-thieves-book-2-of-the-raven-boys-by-maggie-stiefvater-us-edition-hardcover-i2228284726.html,Lazada
552152676,https://lzd-img-global.slatic.net/g/p/278dc873e4947346bac30485c967a28d.jpg_200x200q80.jpg_.webp,11.93,https:////www.lazada.sg/products/dash-and-thud-ladybird-readers-starter-level-10-by-ladybird-uk-edition-paperback-i2226776791.html,Lazada
552152943,https://lzd-img-global.slatic.net/g/p/a034e1051ed99e157b43d4012d1e42d4.jpg_200x200q80.jpg_.webp,5.64,https:////www.lazada.sg/products/milumilu-usborne-dress-the-teddy-bears-moving-house-sticker-book-colouring-english-activity-picture-book-for-baby-i629314664.html,Lazada
552152951,https://lzd-img-global.slatic.net/g/p/cc47f2f1272f21bb8580a99cb932907b.jpg_200x200q80.jpg_.webp,18.94,https:////www.lazada.sg/products/reaper-man-by-terry-pratchett-us-edition-paperback-i2231188594.html,Lazada
552153257,https://lzd-img-global.slatic.net/g/p/6b86e7591ab3bebc18304059d4d74379.jpg_200x200q80.jpg_.webp,49.61,https:////www.lazada.sg/products/awakening-giants-feet-of-clay-assessing-the-economic-rise-of-china-and-indi-by-pranab-bardhan-us-edition-paperback-i2227440843.html,Lazada
552154164,https://lzd-img-global.slatic.net/g/p/d91abc6b387b1870cb1c655c03534117.jpg_200x200q80.jpg_.webp,31.02,https:////www.lazada.sg/products/disco-world-new-21-jingo-terry-pratchett-i1729464918.html,Lazada
552154180,https://lzd-img-global.slatic.net/g/p/ab84c7ab383367bed88b7b98723e8d34.jpg_200x200q80.jpg_.webp,66.58,https:////www.lazada.sg/products/the-lost-continent-by-edgar-rice-burroughs-us-edition-hardcover-i2243396680.html,Lazada
